<https://dblp.org/rec/conf/esorics/SharifYSPL08>,"""Georgia Institute of Technology, Atlanta GA, USA"""
<https://dblp.org/rec/conf/esorics/BlundoCSGP08>,"""University College London (UCL), Computer Science Department, London, UK"""
<https://dblp.org/rec/conf/esorics/BlundoCSGP08>,"""University of California, Irvine, Computer Science Department, CA, USA"""
<https://dblp.org/rec/conf/esorics/BlundoCSGP08>,"""Xerox PARC, Palo Alto, CA, USA"""
<https://dblp.org/rec/conf/esorics/YannacopoulosLGXK08>,"""Norwegian University of Science and Technology, Gjøvik, Norway"""
<https://dblp.org/rec/conf/esorics/YannacopoulosLGXK08>,"""University of Pireaus, Greece"""
<https://dblp.org/rec/conf/esorics/GennaroHKRRW08>,"""IBM Research, Yorktown Heights, USA"""
<https://dblp.org/rec/conf/esorics/SharifYSPL08>,"""SRI International, Menlo Park, CA, USA"""
<https://dblp.org/rec/conf/esorics/GajekJMS08>,"""University of Wuppertal, Germany"""
<https://dblp.org/rec/conf/esorics/GajekJMS08>,"""Ruhr University Bochum, Horst Görtz Institute, Germany"""
<https://dblp.org/rec/conf/esorics/GajekJMS08>,"""University of Paderborn, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/esorics/NaliO08>,"""Carleton University, Ottawa, Canada"""
<https://dblp.org/rec/conf/esorics/GajekJMS08>,"""Ruhr University Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/NeiraGL08>,"""University of Seville, Department of Computer Languages and Systems, Spain"""
<https://dblp.org/rec/conf/esorics/GajekJMS08>,"""Darmstadt University of Technology, Germany"""
<https://dblp.org/rec/conf/esorics/GajekJMS08>,"""University of Surrey, UK"""
<https://dblp.org/rec/conf/esorics/GennaroHKRRW08>,"""IBM Research, Yorktown Heights, NY, USA"""
<https://dblp.org/rec/conf/esorics/DavisNFRM08>,"""Polytechnique Montréal, Canada"""
<https://dblp.org/rec/conf/esorics/BlundoPSV08>,"""University of Salerno, DIEM"""
<https://dblp.org/rec/conf/esorics/YannacopoulosLGXK08>,"""University of the Aegean, Samos, Greece"""
<https://dblp.org/rec/conf/esorics/YannacopoulosLGXK08>,"""University of Piraeus, Greece"""
<https://dblp.org/rec/conf/esorics/ChangX08>,"""NUS-Singtel Cyber Security Research and Development Laboratory, Singapore"""
<https://dblp.org/rec/conf/esorics/ChangX08>,"""National University of Singapore, School of Computing, Singapore"""
<https://dblp.org/rec/conf/esorics/ChangX08>,"""Institute for Infocomm Research, Singapore"""
<https://dblp.org/rec/conf/esorics/EscobarMM08>,"""Naval Research Laboratory (NRL), Washington DC, USA"""
<https://dblp.org/rec/conf/esorics/MaffeisAFG08>,"""University of California, Santa Cruz, USA"""
<https://dblp.org/rec/conf/esorics/BlundoPSV08>,"""University of Salerno, Italy"""
<https://dblp.org/rec/conf/esorics/BlundoCSGP08>,"""University of Salerno, Italy"""
<https://dblp.org/rec/conf/esorics/BackesK08>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesK08>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/DiazTP08>,"""Catholic University of Leuven, Belgium"""
<https://dblp.org/rec/conf/esorics/EscobarMM08>,"""Polytechnic University of Valencia, Spain"""
<https://dblp.org/rec/conf/esorics/MaffeisAFG08>,"""Microsoft Research"""
<https://dblp.org/rec/conf/esorics/MaffeisAFG08>,"""Microsoft Research"""
<https://dblp.org/rec/conf/esorics/HaMZH08>,"""Hoseo University, Department of Information Security, Asan, South Korea"""
<https://dblp.org/rec/conf/esorics/GarciaGMRVSJ08>,"""Radboud University Nijmegen, The Netherlands"""
<https://dblp.org/rec/conf/esorics/BruhadeshwarKL08>,"""Michigan State University, East Lansing, USA"""
<https://dblp.org/rec/conf/esorics/McCarthyK08>,"""Brown University, Computer Science Department, Providence, RI, USA"""
<https://dblp.org/rec/conf/esorics/BruhadeshwarKL08>,"""Michigan State University, East Lansing, Department of Computer Science and Engineering"""
<https://dblp.org/rec/conf/esorics/BruhadeshwarKL08>,"""University of Texas at Austin, Department of Computer Science"""
<https://dblp.org/rec/conf/esorics/ChenMHLW08>,"""Purdue University, West Lafayette, USA"""
<https://dblp.org/rec/conf/esorics/WangLC08>,"""Purdue University, West Lafayette, USA"""
<https://dblp.org/rec/conf/esorics/EscobarMM08>,"""University of Illinois, USA"""
<https://dblp.org/rec/conf/esorics/MaffeisAFG08>,"""Imperial College London, UK"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""Macquarie University, Sydney, NSW, Australia"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""University of Western Sydney, NSW, Australia"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""Australian National University, Canberra, ACT, Australia"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""City University of Macau, Macau"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""Fujian Normal University, Fuzhou, China"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""University of Wollongong, NSW, Australia"""
<https://dblp.org/rec/conf/esorics/SobeyBOP08>,"""Carleton University, Ottawa, Canada"""
<https://dblp.org/rec/conf/esorics/NaliO08>,"""Carleton University, Ottawa, Canada"""
<https://dblp.org/rec/conf/esorics/DiazTP08>,"""Catholic University of Leuven, Belgium"""
<https://dblp.org/rec/conf/esorics/BlundoCSGP08>,"""University of Salerno, Italy"""
<https://dblp.org/rec/conf/esorics/BlundoPSV08>,"""University of Salerno, Italy"""
<https://dblp.org/rec/conf/esorics/DewriRRW08>,"""Colorado State University, USA"""
<https://dblp.org/rec/conf/esorics/DewriRRW08>,"""Colorado State University, USA"""
<https://dblp.org/rec/conf/esorics/LundinR08>,"""University of Luxembourg"""
<https://dblp.org/rec/conf/esorics/GennaroHKRRW08>,"""IBM Research"""
<https://dblp.org/rec/conf/esorics/GennaroHKRRW08>,"""IBM Research"""
<https://dblp.org/rec/conf/esorics/BlundoPSV08>,"""Ruhr University Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/BlundoPSV08>,"""University of Darmstadt, Germany"""
<https://dblp.org/rec/conf/esorics/AskarovHSS08>,"""Chalmers University of Technology, Gothenburg, Sweden"""
<https://dblp.org/rec/conf/esorics/AskarovHSS08>,"""Chalmers University of Technology, Gothenburg, Sweden"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""University of Wollongong, Australia"""
<https://dblp.org/rec/conf/esorics/NgSMS08>,"""University of Calgary, Canada"""
<https://dblp.org/rec/conf/esorics/DewriRRW08>,"""Colorado State University, Department of Computer Science, Fort Collins, CO, USA"""
<https://dblp.org/rec/conf/esorics/ZhangW08>,"""University of Illinois, Department of Computer Science, Urbana, IL, USA"""
<https://dblp.org/rec/conf/esorics/ZhangW08>,"""Stanford University, CA, USA"""
<https://dblp.org/rec/conf/esorics/GarciaGMRVSJ08>,"""Radboud University Nijmegen, Netherlands"""
<https://dblp.org/rec/conf/esorics/HaMZH08>,"""Institute for Infocomm Research, Cryptography & Security Department, Singapore"""
<https://dblp.org/rec/conf/esorics/HaMZH08>,"""Singapore University of Technology and Design (SUTD)"""
<https://dblp.org/rec/conf/esorics/DoughertyFK07>,"""Worcester Polytechnic Institute, Worcester, MA, USA"""
<https://dblp.org/rec/conf/esorics/DoughertyFK07>,"""Brown University, Providence, RI, USA"""
<https://dblp.org/rec/conf/esorics/VassermanHLT07>,"""University of Minnesota, USA"""
<https://dblp.org/rec/conf/esorics/LuoLL07>,"""University of Maryland, Department of Information Systems, Baltimore County, Baltimore, MD, USA"""
<https://dblp.org/rec/conf/esorics/LuoLL07>,"""George Mason University, Fairfax, VA, USA"""
<https://dblp.org/rec/conf/esorics/LuoLL07>,"""Pennsylvania State University, College of Information Sciences and Technology, University Park, PA, USA"""
<https://dblp.org/rec/conf/esorics/EvdokimovG07>,"""Humboldt-Universität zu Berlin, Germany"""
<https://dblp.org/rec/conf/esorics/MalleshW07>,"""University of Texas at Arlington, Department of Computer Science and Engineering"""
<https://dblp.org/rec/conf/esorics/MalleshW07>,"""University of Massachusetts Amherst, Department of Computer Science"""
<https://dblp.org/rec/conf/esorics/MalleshW07>,"""Rochester Institute of Technology, NY, USA"""
<https://dblp.org/rec/conf/esorics/HiltyPBSW07>,"""DOCOMO Euro-Labs, Munich, Germany"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""INRIA, Sophia Antipolis, France"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""Chalmers University of Technology, Gothenburg, Sweden"""
<https://dblp.org/rec/conf/esorics/ShaoCWL07>,"""East China Normal University, Shanghai, China"""
<https://dblp.org/rec/conf/esorics/SankaranarayananCU07>,"""State University of New York at Buffalo, Department of Computer Science and Engineering, NY, USA"""
<https://dblp.org/rec/conf/esorics/LuoCC07>,"""Hong Kong Polytechnic University, Hong Kong"""
<https://dblp.org/rec/conf/esorics/VassermanHLT07>,"""Kansas State University, USA"""
<https://dblp.org/rec/conf/esorics/CortierWZ07>,"""Nomadic Labs, Paris, France"""
<https://dblp.org/rec/conf/esorics/CortierWZ07>,"""TU München, Germany"""
<https://dblp.org/rec/conf/esorics/CortierKW07>,"""CNRS, France"""
<https://dblp.org/rec/conf/esorics/CortierWZ07>,"""CNRS, France"""
<https://dblp.org/rec/conf/esorics/CirianiVFJPS07>,"""Università degli Studi di Milano"""
<https://dblp.org/rec/conf/esorics/PietroM07>,"""HBKU-CSE, Hamad Bin Khalifa University - College of Science and Engineering, Doha, Qatar"""
<https://dblp.org/rec/conf/esorics/PietroM07>,"""Roma Tre University, Rome, Italy"""
<https://dblp.org/rec/conf/esorics/BeckerN07>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/LuoCC07>,"""Hong Kong Polytechnic University"""
<https://dblp.org/rec/conf/esorics/RoyDDM07>,"""IIT, Kharagpur, India"""
<https://dblp.org/rec/conf/esorics/RoyDDM07>,"""Stanford University, USA"""
<https://dblp.org/rec/conf/esorics/RoyDDM07>,"""Fujitsu Laboratories of America, Sunnyvale, CA, USA"""
<https://dblp.org/rec/conf/esorics/RoyDDM07>,"""IBM T. J. Watson Research Center, Yorktown Heights, CA, USA"""
<https://dblp.org/rec/conf/esorics/DoghmiGT07>,"""Worcester Polytechnic Institute, MA, USA"""
<https://dblp.org/rec/conf/esorics/DoghmiGT07>,"""The MITRE Corporation, Bedford, MA, USA"""
<https://dblp.org/rec/conf/esorics/HiltyPBSW07>,"""Technical University Munich, Germany"""
<https://dblp.org/rec/conf/esorics/AtallahBF07>,"""Purdue University, West Lafayette, USA"""
<https://dblp.org/rec/conf/esorics/HiltyPBSW07>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Purdue University"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""IMDEA Software Institute, Spain"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""University of Nijmegen, The Netherlands"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""University of Minho, Braga, Portugal"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""Centrum Wiskunde & Informatica, Amsterdam, The Netherlands"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""Chalmers University, Gothenburg, Sweden"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""University of Manchester, UK"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""Max Planck Institute for Security and Privacy, Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""INRIA, Sophia-Antipolis, France"""
<https://dblp.org/rec/conf/esorics/AtallahBF07>,"""State University of New York at Buffalo, Department of Computer Science and Engineering, NY, USA"""
<https://dblp.org/rec/conf/esorics/AtallahBF07>,"""University of Notre Dame, Department of Computer Science and Engineering, IN, USA"""
<https://dblp.org/rec/conf/esorics/CirianiVFJPS07>,"""University of Milan, Italy"""
<https://dblp.org/rec/conf/esorics/RoyDDM07>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/esorics/MillanRLG07>,"""University of Murcia, Department of Information and Communication Engineering"""
<https://dblp.org/rec/conf/esorics/EvdokimovG07>,"""Humboldt University of Berlin, School of Business and Economics, Germany"""
<https://dblp.org/rec/conf/esorics/EvdokimovG07>,"""University of Potsdam, Germany"""
<https://dblp.org/rec/conf/esorics/EvdokimovG07>,"""University of California at Berkeley, CA, USA"""
<https://dblp.org/rec/conf/esorics/EvdokimovG07>,"""FAW Research Institute for Applied Knowledge Processing, Ulm, Germany"""
<https://dblp.org/rec/conf/esorics/CirianiVFJPS07>,"""George Mason University, Fairfax, Virginia, USA"""
<https://dblp.org/rec/conf/esorics/DoughertyKKO07>,"""INRIA, France"""
<https://dblp.org/rec/conf/esorics/AbdallaKN07>,"""Ruhr University Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/DoughertyKKO07>,"""Inria"""
<https://dblp.org/rec/conf/esorics/CortierKW07>,"""University of Stuttgart, Germany"""
<https://dblp.org/rec/conf/esorics/CortierKW07>,"""University of Trier, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/esorics/DoughertyFK07>,"""Brown University, Computer Science Department, Providence, RI, USA"""
<https://dblp.org/rec/conf/esorics/KremerM07>,"""ENS Cachan, Paris, France"""
<https://dblp.org/rec/conf/esorics/KremerM07>,"""INRIA Nancy - Grand Est, France"""
<https://dblp.org/rec/conf/esorics/Liu07>,"""University of Texas at Austin, Department of Computer Science"""
<https://dblp.org/rec/conf/esorics/Liu07>,"""Michigan State University, East Lansing, Department of Computer Science and Engineering"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Missouri University of Science and Technology, Rolla, MO, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Vanderbilt University, Nashville, TN, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Purdue University, West Lafayette, IN, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""National University of Singapore, Singapore"""
<https://dblp.org/rec/conf/esorics/LuoLL07>,"""Pennsylvania State University, University Park, PA, USA"""
<https://dblp.org/rec/conf/esorics/LuoLL07>,"""University of California Los Angeles, CA, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""University of Illinois, Chicago, IL, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Teltier Technologies"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Pompeu Fabra University, ICREA / Department of Information and Communication Technologies, Barcelona, Spain"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""University of Maryland, College Park, MD, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""IBM T. J. Watson Research Center, USA"""
<https://dblp.org/rec/conf/esorics/NiLBL07>,"""Bell Laboratories, Murray Hill, NJ, USA"""
<https://dblp.org/rec/conf/esorics/WangL07>,"""Purdue University, West Lafayette, USA"""
<https://dblp.org/rec/conf/esorics/MillanRLG07>,"""University of Murcia, Spain"""
<https://dblp.org/rec/conf/esorics/RoyDDM07>,"""Stanford University, Department of Computer Science"""
<https://dblp.org/rec/conf/esorics/MontagutM07>,"""Eurecom, Sophia Antipolis, France"""
<https://dblp.org/rec/conf/esorics/PietroM07>,"""Eurecom, Sophia Antipolis, France"""
<https://dblp.org/rec/conf/esorics/Meyden07>,"""University of New South Wales, School of Computer Science and Engineering, Australia"""
<https://dblp.org/rec/conf/esorics/ChiassonOB07>,"""Carleton University, Ottawa, Canada"""
<https://dblp.org/rec/conf/esorics/Lemke-RustP07>,"""Ruhr University Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/BauerGR07>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/esorics/Reiter07>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/esorics/MillanRLG07>,"""University of Murcia, Spain"""
<https://dblp.org/rec/conf/esorics/BartheRRS07>,"""Chalmers University of Technology, Gothenburg, Sweden"""
<https://dblp.org/rec/conf/esorics/CirianiVFJPS07>,"""University of Milan, Italy"""
<https://dblp.org/rec/conf/esorics/SankaranarayananCU07>,"""State University of New York at Buffalo, Department of Computer Science and Engineering"""
<https://dblp.org/rec/conf/esorics/CirianiVFJPS07>,"""University of Milan, Italy"""
<https://dblp.org/rec/conf/esorics/CollinsR06>,"""Carnegie Mellon University, Software Engineering Institute, CERT"""
<https://dblp.org/rec/conf/esorics/CollinsR06>,"""RedJack, LLC"""
<https://dblp.org/rec/conf/esorics/TouimiFFGM06>,"""IDEMIA, Pessac, France"""
<https://dblp.org/rec/conf/esorics/HuffmirePSK06>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/esorics/PavlovicM06>,"""University of Hawaii, Honolulu, HI, USA"""
<https://dblp.org/rec/conf/esorics/WangL06>,"""George Mason University, Fairfax, VA, USA"""
<https://dblp.org/rec/conf/esorics/WangL06>,"""Pennsylvania State University, College of Information Sciences and Technology, University Park, PA, USA"""
<https://dblp.org/rec/conf/esorics/WangL06>,"""University of Maryland, Department of Information Systems, Baltimore County, Baltimore, MD, USA"""
<https://dblp.org/rec/conf/esorics/HuffmirePSK06>,"""University of California, Santa Barbara, USA"""
<https://dblp.org/rec/conf/esorics/GuFDLS06>,"""Georgia Institute of Technology, Atlanta GA, USA"""
<https://dblp.org/rec/conf/esorics/BackesDHK06>,"""Saarland University, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/Naumann06>,"""Stevens Institute of Technology, NJ, USA"""
<https://dblp.org/rec/conf/esorics/BackesCJST06>,"""University of Pennsylvania"""
<https://dblp.org/rec/conf/esorics/GargBBPR06>,"""Carnegie Mellon University, School of Computer Science, Pittsburgh, PA, USA"""
<https://dblp.org/rec/conf/esorics/GargBBPR06>,"""Max Planck Institute for Software Systems, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/WangDDB06>,"""Huawei Technologies Pte Ltd, Singapore"""
<https://dblp.org/rec/conf/esorics/WangDDB06>,"""Institute for Infocomm Research, Cryptography & Security Department, Singapore"""
<https://dblp.org/rec/conf/esorics/YangZW06>,"""Yale University, New Haven, CT, USA"""
<https://dblp.org/rec/conf/esorics/YangZW06>,"""Nanjing University, State Key Laboratory for Novel Software Technology, China"""
<https://dblp.org/rec/conf/esorics/GuFDLS06>,"""Georgia Institute of Technology, College of Computing, Atlanta, GA, USA"""
<https://dblp.org/rec/conf/esorics/GuFDLS06>,"""Texas A&M University, SUCCESS Lab, College Station, TX, USA"""
<https://dblp.org/rec/conf/esorics/GuFDLS06>,"""Fudan University, Shanghai, China"""
<https://dblp.org/rec/conf/esorics/Macia-FernandezDG06>,"""University of Granada, Spain"""
<https://dblp.org/rec/conf/esorics/BessonDJ06>,"""Inria, Rennes, France"""
<https://dblp.org/rec/conf/esorics/WangDDB06>,"""Institute for Infocomm Research, Singapore"""
<https://dblp.org/rec/conf/esorics/WangDDB06>,"""Peking University, School of Mathematical Sciences, China"""
<https://dblp.org/rec/conf/esorics/BackesDHK06>,"""Karlsruhe Institute of Technology, Germany"""
<https://dblp.org/rec/conf/esorics/ZhaoLLCG06>,"""Tsinghua University, School of Software, Beijing, China"""
<https://dblp.org/rec/conf/esorics/Johns06>,"""TU Braunschweig, Institute for Application Security, Germany"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""Fraunhofer-Institut für sichere Informationstechnologie SIT, Germany"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""National Research Center for Applied Cybersecurity ATHENE, germany"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""Technische Universität Darmstadt, Germany"""
<https://dblp.org/rec/conf/esorics/WangL06>,"""The Pennsylvania State University"""
<https://dblp.org/rec/conf/esorics/PavlovicM06>,"""Naval Research Laboratory (NRL), Washington DC, USA"""
<https://dblp.org/rec/conf/esorics/KopfB06>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesCJST06>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesCO06>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesCO06>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesDHK06>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesCJST06>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesDHK06>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/FortFPBK06>,"""University of Erlangen-Nuremberg, Germany"""
<https://dblp.org/rec/conf/esorics/BackesCO06>,"""University of Bern, Switzerland"""
<https://dblp.org/rec/conf/esorics/BackesCO06>,"""IBM Research Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/BackesCJST06>,"""Carnegie Mellon University, Doha, Qatar"""
<https://dblp.org/rec/conf/esorics/CramptonK06>,"""Royal Holloway, University of London, UK"""
<https://dblp.org/rec/conf/esorics/Garcia-AlfaroCC06>,"""IMT Atlantique, Department of Systems, Networks, Cybersecurity and Digital Law, Cesson-Sévigné, France"""
<https://dblp.org/rec/conf/esorics/Garcia-AlfaroCC06>,"""Polytechnique Montréal, Department of IT and software engineering, QC, Canada"""
<https://dblp.org/rec/conf/esorics/FortFPBK06>,"""University of Erlangen-Nuremberg, Germany"""
<https://dblp.org/rec/conf/esorics/Fong06>,"""University of Calgary, Canada"""
<https://dblp.org/rec/conf/esorics/Garcia-AlfaroCC06>,"""Autonomous University of Barcelone (UAB), Department of Information and Communications Engineering, Spain"""
<https://dblp.org/rec/conf/esorics/Garcia-AlfaroCC06>,"""Telecom SudParis, Networks and Telecommunication Services Department, Paris, France"""
<https://dblp.org/rec/conf/esorics/WangJRSS06>,"""University of Wisconsin-Madison, Madison, USA"""
<https://dblp.org/rec/conf/esorics/BackesDHK06>,"""University of Trier, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/esorics/BackesDHK06>,"""University of Stuttgart, Germany"""
<https://dblp.org/rec/conf/esorics/SrivatsaL06>,"""Oregon Graduate Institute of Science & Technology, Portland, OR, USA"""
<https://dblp.org/rec/conf/esorics/SrivatsaL06>,"""University of Alberta, Department of Computing Science, Edmonton, AB, Canada"""
<https://dblp.org/rec/conf/esorics/SrivatsaL06>,"""Georgia Institute of Technology, Atlanta, USA"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""Saarland University, Department of Computer Science, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""IBM Research Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/BackesPW06>,"""University of Hildesheim, Germany"""
<https://dblp.org/rec/conf/esorics/GargBBPR06>,"""Carnegie Mellon University, Pittsburgh, PA, USA"""
<https://dblp.org/rec/conf/esorics/FortFPBK06>,"""University of Ulm, Germany"""
<https://dblp.org/rec/conf/esorics/FortFPBK06>,"""Technische Universität Ilmenau, Germany"""
<https://dblp.org/rec/conf/esorics/MelladoFP06>,"""University of Castilla-La Mancha, Spain"""
<https://dblp.org/rec/conf/esorics/GargBBPR06>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/esorics/CollinsR06>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/esorics/RyanS06>,"""University of Luxembourg"""
<https://dblp.org/rec/conf/esorics/WangJRSS06>,"""University of Wisconsin-Madison, Madison, USA"""
<https://dblp.org/rec/conf/esorics/RyanS06>,"""University of Surrey"""
<https://dblp.org/rec/conf/esorics/YangZW06>,"""Rutgers University, USA"""
<https://dblp.org/rec/conf/esorics/AtenieseCMT05>,"""University of California, Irvine, USA"""
<https://dblp.org/rec/conf/esorics/GogolewskiKK05>,"""Wroclaw University of Technology, Department of Computer Science, Poland"""
<https://dblp.org/rec/conf/esorics/GogolewskiKK05>,"""Poznań University, Department of Mathematics and Computer Science, Poland"""
<https://dblp.org/rec/conf/esorics/GogolewskiKK05>,"""University of Wroclaw, Institute of Computer Science, Poland"""
<https://dblp.org/rec/conf/esorics/GogolewskiKK05>,"""University of Paderborn, Heinz Nixdorf Institute, Germany"""
<https://dblp.org/rec/conf/esorics/DanezisLKA05>,"""Microsoft Research"""
<https://dblp.org/rec/conf/esorics/SohrAGM05>,"""University of Marburg, Department of Mathematics and Computer Science, Germany"""
<https://dblp.org/rec/conf/esorics/SohrAGM05>,"""University of Bremen, Center for Computing Technologies (TZI), Germany"""
<https://dblp.org/rec/conf/esorics/AskarovS05>,"""Aarhus University, Denmark"""
<https://dblp.org/rec/conf/esorics/AdaoBHS05>,"""University of Pennsylvania"""
<https://dblp.org/rec/conf/esorics/ZhuB05>,"""Institute for Infocomm Research, Cryptography & Security Department, Singapore"""
<https://dblp.org/rec/conf/esorics/ZhuB05>,"""Huawei Technologies Pte Ltd, Singapore"""
<https://dblp.org/rec/conf/esorics/HiltyBP05>,"""Technical University Munich, Germany"""
<https://dblp.org/rec/conf/esorics/DanezisLKA05>,"""University of Cambridge, UK"""
<https://dblp.org/rec/conf/esorics/AtluriG05>,"""Rutgers University, USA"""
<https://dblp.org/rec/conf/esorics/HiltyBP05>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/BackesP05>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/Backes05>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/Backes05>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/BackesP05>,"""Saarland University, Computer Science Department, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/esorics/FreilingHW05>,"""University of Erlangen-Nuremberg, Germany"""
<https://dblp.org/rec/conf/esorics/SohrAGM05>,"""University of Bremen, Germany"""
<https://dblp.org/rec/conf/esorics/GrossPS05>,"""University of Newcastle upon Tyne, Centre for Cybercrime and Computer Security, UK"""
<https://dblp.org/rec/conf/esorics/GrossPS05>,"""Ruhr-University Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/GrossPS05>,"""IBM Research, Zurich Research Laboratory, Switzerland"""
<https://dblp.org/rec/conf/esorics/GrossPS05>,"""IBM Research Division, Rüschlikon, Switzerland"""
<https://dblp.org/rec/conf/esorics/FreilingHW05>,"""Ruhr University Bochum, Germany"""
<https://dblp.org/rec/conf/esorics/JhaKM05>,"""University of Wisconsin-Madison, Madison, USA"""
<https://dblp.org/rec/conf/esorics/WangLJ05>,"""George Mason University, Fairfax, Virginia, USA"""
<https://dblp.org/rec/conf/esorics/AlbuquerqueKG05>,"""Technical University of Dortmund, Germany"""
<https://dblp.org/rec/conf/esorics/JhaKM05>,"""University of Wisconsin-Madison, Madison, USA"""
<https://dblp.org/rec/conf/esorics/DanezisLKA05>,"""MIT, Cambridge, USA"""
<https://dblp.org/rec/conf/esorics/LigattiBW05>,"""University of South Florida, Tampa, FL, USA"""
<https://dblp.org/rec/conf/esorics/ValleGM05>,"""University of Málaga, Spain"""
<https://dblp.org/rec/conf/esorics/MassacciMZ05>,"""University of Toronto, Canada"""
<https://dblp.org/rec/conf/esorics/JhaKM05>,"""Pennsylvania State University, School of Electrical Engineering and Computer Science"""
<https://dblp.org/rec/conf/esorics/BackesP05>,"""IBM Research Zurich, Switzerland"""
<https://dblp.org/rec/conf/esorics/BackesP05>,"""Saarland University, Department of Computer Science, Saarbrücken, Germany"""
